query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north,reference_4_path,reference_4_distance,reference_4_utm_east,reference_4_utm_north,reference_5_path,reference_5_distance,reference_5_utm_east,reference_5_utm_north
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0543827.12@4177506.73@10@S@037.74380@-122.50254@48834782946@@@@@@20191003@@.jpg,543827.12,4177506.73,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543821.12@4177508.37@10@S@037.74382@-122.50261@S_UxyRgS1caaXrA4M5SPOA@@326@@@@201311@@.jpg,6.220096462308898,543821.12,4177508.37,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543821.12@4177508.37@10@S@037.74382@-122.50261@S_UxyRgS1caaXrA4M5SPOA@@296@@@@201311@@.jpg,6.220096462308898,543821.12,4177508.37,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543828.23@4177497.31@10@S@037.74372@-122.50253@ZZUHpQOTiT5NVLErPG5PHg@@296@@@@201311@@.jpg,9.485172639365363,543828.23,4177497.31,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543820.18@4177520.57@10@S@037.74393@-122.50262@vzkbnW_yPItgZLzimNdSsQ@@295@@@@201311@@.jpg,15.482545010272045,543820.18,4177520.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543820.18@4177520.57@10@S@037.74393@-122.50262@vzkbnW_yPItgZLzimNdSsQ@@175@@@@201311@@.jpg,15.482545010272045,543820.18,4177520.57
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0543959.64@4178760.86@10@S@037.75510@-122.50096@14470330345@@@@@@20140621@@.jpg,543959.64,4178760.86,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543958.96@4178756.19@10@S@037.75506@-122.50097@vhV7pUoaE3IMdRyJeW6eqA@@326@@@@201311@@.jpg,4.719247821356046,543958.96,4178756.19,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543958.96@4178756.19@10@S@037.75506@-122.50097@vhV7pUoaE3IMdRyJeW6eqA@@296@@@@201311@@.jpg,4.719247821356046,543958.96,4178756.19,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543948.39@4178756.14@10@S@037.75506@-122.50109@K7HEtV50atveXLzP4f64YQ@@356@@@@201311@@.jpg,12.200036885089254,543948.39,4178756.14,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543948.39@4178756.14@10@S@037.75506@-122.50109@K7HEtV50atveXLzP4f64YQ@@326@@@@201311@@.jpg,12.200036885089254,543948.39,4178756.14,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543937.25@4178697.27@10@S@037.75453@-122.50122@7FPxZfDg0PNEFoN4kTpqUg@@266@@@@201311@@.jpg,67.41661664591062,543937.25,4178697.27
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0543961.04@4179373.65@10@S@037.76062@-122.50090@14150964956@@@@@@20140513@@.jpg,543961.04,4179373.65,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543963.60@4179372.00@10@S@037.76061@-122.50088@rPOMQiBiv5qCq-dybQBMSw@@56@@@@201311@@.jpg,3.0456690561160316,543963.6,4179372.0,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543963.60@4179372.00@10@S@037.76061@-122.50088@rPOMQiBiv5qCq-dybQBMSw@@86@@@@201311@@.jpg,3.0456690561160316,543963.6,4179372.0,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543955.68@4179370.85@10@S@037.76060@-122.50097@n7sQyhVCzVuov0OH3L8YFA@@56@@@@201311@@.jpg,6.047280380369936,543955.68,4179370.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543968.01@4179372.03@10@S@037.76061@-122.50083@RPoG6f4lNaRFG9h6CoVlgQ@@87@@@@201311@@.jpg,7.155787867172463,543968.01,4179372.03,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0543968.01@4179372.03@10@S@037.76061@-122.50083@RPoG6f4lNaRFG9h6CoVlgQ@@57@@@@201311@@.jpg,7.155787867172463,543968.01,4179372.03
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544233.75@4181047.60@10@S@037.77569@-122.49771@3522221461@@@@@@20090511@@.jpg,544233.75,4181047.6,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544234.71@4181048.83@10@S@037.77571@-122.49770@gySLhamTJJmQPrT2S8p2dw@@266@@@@201311@@.jpg,1.560288434835897,544234.71,4181048.83,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544234.71@4181048.83@10@S@037.77571@-122.49770@gySLhamTJJmQPrT2S8p2dw@@296@@@@201311@@.jpg,1.560288434835897,544234.71,4181048.83,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544229.43@4181048.80@10@S@037.77571@-122.49776@_ll26RJia--POuTjkyO3aw@@296@@@@201311@@.jpg,4.483570006020524,544229.43,4181048.8,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544229.43@4181048.80@10@S@037.77571@-122.49776@_ll26RJia--POuTjkyO3aw@@266@@@@201311@@.jpg,4.483570006020524,544229.43,4181048.8,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544239.12@4181048.85@10@S@037.77571@-122.49765@aJaINaD7dunfTMrc_j3Jwg@@146@@@@201311@@.jpg,5.5135650898443185,544239.12,4181048.85
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544262.20@4179390.58@10@S@037.76076@-122.49748@13987545797@@@@@@20140513@@.jpg,544262.2,4179390.58,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544260.32@4179395.78@10@S@037.76081@-122.49751@1fZSj-73QGYrhGGIF4XOLw@@56@@@@201312@@.jpg,5.529412265070474,544260.32,4179395.78,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544256.84@4179389.10@10@S@037.76075@-122.49755@hvafoPwy8Ag0P_UjNgrBNA@@56@@@@201311@@.jpg,5.560575509764714,544256.84,4179389.1,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544265.61@4179395.81@10@S@037.76081@-122.49745@xaP3lbGnRiqFibAxoio8xw@@56@@@@201312@@.jpg,6.243476595617819,544265.61,4179395.81,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544270.03@4179392.50@10@S@037.76078@-122.49740@H6jzegJVARCOuWZFRvBJWA@@25@@@@201311@@.jpg,8.061966261457602,544270.03,4179392.5,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544270.03@4179392.50@10@S@037.76078@-122.49740@H6jzegJVARCOuWZFRvBJWA@@55@@@@201311@@.jpg,8.061966261457602,544270.03,4179392.5
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544695.90@4178600.28@10@S@037.75361@-122.49261@13987708619@@@@@@20140513@@.jpg,544695.9,4178600.28,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544694.52@4178594.83@10@S@037.75357@-122.49263@_EkGXd9c_B-aw5_QddlXiQ@@147@@@@201311@@.jpg,5.62200142271126,544694.52,4178594.83,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544701.55@4178598.20@10@S@037.75360@-122.49255@QSKKEdB3FMRY109DfCNyLA@@174@@@@201311@@.jpg,6.020705938562013,544701.55,4178598.2,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544701.55@4178598.20@10@S@037.75360@-122.49255@QSKKEdB3FMRY109DfCNyLA@@144@@@@201311@@.jpg,6.020705938562013,544701.55,4178598.2,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544700.64@4178604.85@10@S@037.75366@-122.49256@obKuFSqfogIE3ZAf1_FjJQ@@144@@@@201311@@.jpg,6.584261538140449,544700.64,4178604.85,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544700.64@4178604.85@10@S@037.75366@-122.49256@obKuFSqfogIE3ZAf1_FjJQ@@174@@@@201311@@.jpg,6.584261538140449,544700.64,4178604.85
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544737.08@4172856.66@10@S@037.70185@-122.49250@14409889945@@@@@@20140613@@.jpg,544737.08,4172856.66,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544742.35@4172860.02@10@S@037.70188@-122.49244@6SdH6Cu4aMmj2KVaonpxpg@@189@@@@201312@@.jpg,6.2499999999456115,544742.35,4172860.02,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544742.35@4172860.02@10@S@037.70188@-122.49244@6SdH6Cu4aMmj2KVaonpxpg@@219@@@@201312@@.jpg,6.2499999999456115,544742.35,4172860.02,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544744.14@4172854.48@10@S@037.70183@-122.49242@3D4bNTdeygstOr6-g6xEOA@@219@@@@201312@@.jpg,7.388910609928903,544744.14,4172854.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544744.14@4172854.48@10@S@037.70183@-122.49242@3D4bNTdeygstOr6-g6xEOA@@249@@@@201312@@.jpg,7.388910609928903,544744.14,4172854.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544745.93@4172850.05@10@S@037.70179@-122.49240@R8PXlhxMoFHD2GeaFu4zRw@@249@@@@201312@@.jpg,11.046021908636646,544745.93,4172850.05
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544740.44@4178007.26@10@S@037.74827@-122.49214@50742296586@@@@@@20201221@@.jpg,544740.44,4178007.26,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544737.38@4178002.58@10@S@037.74823@-122.49218@NmFgO7KsWerFwo5sfd1SIA@@56@@@@201311@@.jpg,5.591600843840699,544737.38,4178002.58,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544741.28@4177933.81@10@S@037.74761@-122.49214@VAAJf_03lWuCw6FsOaLQoQ@@146@@@@201311@@.jpg,73.45480311020579,544741.28,4177933.81,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544741.32@4177924.94@10@S@037.74753@-122.49214@nxolV6xftgUdaOwP9TL1aQ@@147@@@@201311@@.jpg,82.3247034611872,544741.32,4177924.94,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544828.10@4178007.51@10@S@037.74827@-122.49115@9A55MM0797IeUwcuUEIbEA@@146@@@@201311@@.jpg,87.66035649029563,544828.1,4178007.51,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544639.59@4178003.16@10@S@037.74824@-122.49329@0YOfl_yuH5YkXvISr77YlQ@@326@@@@201311@@.jpg,100.93330718842145,544639.59,4178003.16
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544771.31@4179070.57@10@S@037.75785@-122.49172@5080112643@@@@@@20101014@@.jpg,544771.31,4179070.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544766.83@4179068.99@10@S@037.75784@-122.49178@M9e5HJ09lfEcKNInQs9wLA@@56@@@@201311@@.jpg,4.750452609977299,544766.83,4179068.99,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544766.83@4179068.99@10@S@037.75784@-122.49178@M9e5HJ09lfEcKNInQs9wLA@@86@@@@201311@@.jpg,4.750452609977299,544766.83,4179068.99,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544766.77@4179078.97@10@S@037.75793@-122.49178@8Hoq1JmMVYprFw5_i_hmKQ@@84@@@@201311@@.jpg,9.548382062244722,544766.77,4179078.97,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544767.76@4179060.12@10@S@037.75776@-122.49177@a40g48lJUBmDOuhhzRB_MA@@28@@@@201311@@.jpg,11.03653025160042,544767.76,4179060.12,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544767.76@4179060.12@10@S@037.75776@-122.49177@a40g48lJUBmDOuhhzRB_MA@@58@@@@201311@@.jpg,11.03653025160042,544767.76,4179060.12
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544782.84@4181875.94@10@S@037.78313@-122.49142@50207939302@@@@@@20200809@@.jpg,544782.84,4181875.94,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544784.15@4181877.28@10@S@037.78315@-122.49141@X26yNVio982xDFX3Jgal8w@@205@@@@201312@@.jpg,1.8739530409663558,544784.15,4181877.28,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544784.15@4181877.28@10@S@037.78315@-122.49141@X26yNVio982xDFX3Jgal8w@@235@@@@201312@@.jpg,1.8739530409663558,544784.15,4181877.28,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544784.21@4181867.30@10@S@037.78306@-122.49141@joG6Z2wHz1zPcM0OwxZnMg@@266@@@@201312@@.jpg,8.747942615394793,544784.21,4181867.3,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544784.21@4181867.30@10@S@037.78306@-122.49141@joG6Z2wHz1zPcM0OwxZnMg@@236@@@@201312@@.jpg,8.747942615394793,544784.21,4181867.3,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544787.07@4181826.26@10@S@037.78269@-122.49138@5uKYHK0WSksWnYKjvo3g_w@@206@@@@201312@@.jpg,49.8597563172595,544787.07,4181826.26
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544788.24@4181999.02@10@S@037.78424@-122.49135@50207765626@@@@@@20200809@@.jpg,544788.24,4181999.02,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544785.27@4181996.01@10@S@037.78422@-122.49139@Yo2nvmQWl_1z0nemDeRl_g@@112@@@@201312@@.jpg,4.228593146815114,544785.27,4181996.01,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544796.69@4182000.51@10@S@037.78426@-122.49126@FAYe_UMH9hM8RwBt16rF4w@@162@@@@201312@@.jpg,8.580361297666402,544796.69,4182000.51,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544796.69@4182000.51@10@S@037.78426@-122.49126@FAYe_UMH9hM8RwBt16rF4w@@132@@@@201312@@.jpg,8.580361297666402,544796.69,4182000.51,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544778.33@4181977.11@10@S@037.78405@-122.49147@d5uJBRntfVuBpMJVy1J9iA@@26@@@@201312@@.jpg,24.046958227750462,544778.33,4181977.11,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544778.33@4181977.11@10@S@037.78405@-122.49147@d5uJBRntfVuBpMJVy1J9iA@@56@@@@201312@@.jpg,24.046958227750462,544778.33,4181977.11
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544803.80@4176885.11@10@S@037.73815@-122.49149@20968659164@@@@@@20150921@@.jpg,544803.8,4176885.11,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544798.97@4176881.20@10@S@037.73812@-122.49155@GXqLAvM6fc2jOqSIK2Zl9g@@236@@@@201311@@.jpg,6.21425779946757,544798.97,4176881.2,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544893.41@4176852.86@10@S@037.73786@-122.49048@0KucWGfhMWYekaIAzNJokg@@308@@@@201311@@.jpg,95.2366242576746,544893.41,4176852.86,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544899.36@4176891.73@10@S@037.73821@-122.49041@q1S69Z9YXFqUsQkD3AqduQ@@54@@@@201311@@.jpg,95.78902859926032,544899.36,4176891.73,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544898.60@4176869.53@10@S@037.73801@-122.49042@Nzd8vvAOZqaLJdUvNrZxQQ@@236@@@@201311@@.jpg,96.07172528891671,544898.6,4176869.53,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544898.60@4176869.53@10@S@037.73801@-122.49042@Nzd8vvAOZqaLJdUvNrZxQQ@@266@@@@201311@@.jpg,96.07172528891671,544898.6,4176869.53
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544898.76@4176614.46@10@S@037.73571@-122.49043@21718820975@@@@@@20150926@@.jpg,544898.76,4176614.46,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544901.74@4176617.69@10@S@037.73574@-122.49040@Wu1mwuPJ3X28PuGmhwVCiA@@1@@@@201311@@.jpg,4.394689977662663,544901.74,4176617.69,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544901.74@4176617.69@10@S@037.73574@-122.49040@Wu1mwuPJ3X28PuGmhwVCiA@@31@@@@201311@@.jpg,4.394689977662663,544901.74,4176617.69,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544898.18@4176623.22@10@S@037.73579@-122.49044@nV0BJDWvsaHo7y_P7UXKfA@@30@@@@201311@@.jpg,8.779179916381356,544898.18,4176623.22,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544898.18@4176623.22@10@S@037.73579@-122.49044@nV0BJDWvsaHo7y_P7UXKfA@@60@@@@201311@@.jpg,8.779179916381356,544898.18,4176623.22,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544906.21@4176605.51@10@S@037.73563@-122.49035@FigipgtdQLJe3ta_Ywko-Q@@0@@@@201311@@.jpg,11.644955989725348,544906.21,4176605.51
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544898.92@4176859.77@10@S@037.73792@-122.49041@20958226424@@@@@@20150920@@.jpg,544898.92,4176859.77,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544896.90@4176859.54@10@S@037.73792@-122.49044@jGOCQ5NN7Gt9Cq9D-mgdqA@@288@@@@201311@@.jpg,2.033051893107179,544896.9,4176859.54,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544896.90@4176859.54@10@S@037.73792@-122.49044@jGOCQ5NN7Gt9Cq9D-mgdqA@@318@@@@201311@@.jpg,2.033051893107179,544896.9,4176859.54,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544893.41@4176852.86@10@S@037.73786@-122.49048@0KucWGfhMWYekaIAzNJokg@@308@@@@201311@@.jpg,8.83788436234385,544893.41,4176852.86,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544898.60@4176869.53@10@S@037.73801@-122.49042@Nzd8vvAOZqaLJdUvNrZxQQ@@266@@@@201311@@.jpg,9.765244492365701,544898.6,4176869.53,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544898.60@4176869.53@10@S@037.73801@-122.49042@Nzd8vvAOZqaLJdUvNrZxQQ@@236@@@@201311@@.jpg,9.765244492365701,544898.6,4176869.53
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544920.70@4182286.66@10@S@037.78683@-122.48983@11676522175@@@@@@20140101@@.jpg,544920.7,4182286.66,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544919.27@4182290.76@10@S@037.78687@-122.48985@unL8CGqFT5C1wlGpBBZESQ@@138@@@@201312@@.jpg,4.342222932641622,544919.27,4182290.76,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544919.27@4182290.76@10@S@037.78687@-122.48985@unL8CGqFT5C1wlGpBBZESQ@@108@@@@201312@@.jpg,4.342222932641622,544919.27,4182290.76,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544914.91@4182281.86@10@S@037.78679@-122.48990@Quxctp6bEH7ZZhTC8T59oA@@146@@@@201312@@.jpg,7.520910849210055,544914.91,4182281.86,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544914.91@4182281.86@10@S@037.78679@-122.48990@Quxctp6bEH7ZZhTC8T59oA@@116@@@@201312@@.jpg,7.520910849210055,544914.91,4182281.86,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544914.91@4182281.86@10@S@037.78679@-122.48990@Quxctp6bEH7ZZhTC8T59oA@@86@@@@201312@@.jpg,7.520910849210055,544914.91,4182281.86
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0544935.15@4182414.67@10@S@037.78798@-122.48966@8355088905@@@@@@20130107@@.jpg,544935.15,4182414.67,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544926.82@4182358.48@10@S@037.78748@-122.48976@LUTgDI6Vicq0HYJnqwXyVg@@358@@@@201312@@.jpg,56.804093162332606,544926.82,4182358.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544939.30@4182331.92@10@S@037.78724@-122.48962@KR_h9ncRFWvo7rwN1dIV-Q@@95@@@@201312@@.jpg,82.85399809303226,544939.3,4182331.92,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544939.31@4182328.59@10@S@037.78721@-122.48962@LghRCq8-5yHbWZDekdCgWg@@95@@@@201312@@.jpg,86.1804618229277,544939.31,4182328.59,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544926.13@4182324.08@10@S@037.78717@-122.48977@oG9XWMEDQA8h4kKuBvo_Eg@@64@@@@201312@@.jpg,91.0379508774958,544926.13,4182324.08,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544924.42@4182314.09@10@S@037.78708@-122.48979@6eX9lzF7WSfDc0OM_rwcfg@@38@@@@201312@@.jpg,101.15072565243705,544924.42,4182314.09
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0545038.46@4178608.35@10@S@037.75367@-122.48872@13987859607@@@@@@20140513@@.jpg,545038.46,4178608.35,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545037.10@4178614.45@10@S@037.75373@-122.48874@IUKtLzJSALw7ApAShqxuEw@@55@@@@201311@@.jpg,6.249767995781781,545037.1,4178614.45,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545037.10@4178614.45@10@S@037.75373@-122.48874@IUKtLzJSALw7ApAShqxuEw@@85@@@@201311@@.jpg,6.249767995781781,545037.1,4178614.45,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545042.39@4178614.48@10@S@037.75373@-122.48868@YRj9xi4hfIVWus4F4cm75g@@85@@@@201311@@.jpg,7.281606965432318,545042.39,4178614.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545042.39@4178614.48@10@S@037.75373@-122.48868@YRj9xi4hfIVWus4F4cm75g@@25@@@@201311@@.jpg,7.281606965432318,545042.39,4178614.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545042.39@4178614.48@10@S@037.75373@-122.48868@YRj9xi4hfIVWus4F4cm75g@@55@@@@201311@@.jpg,7.281606965432318,545042.39,4178614.48
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0545046.07@4178197.54@10@S@037.74997@-122.48866@51248717637@@@@@@20210615@@.jpg,545046.07,4178197.54,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545045.56@4178195.10@10@S@037.74995@-122.48867@2FURhzD_zlJH3O9OSaUyUg@@146@@@@201311@@.jpg,2.492729427679239,545045.56,4178195.1,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545055.25@4178195.15@10@S@037.74995@-122.48856@DfbRgVTwsG1KsvGF_IS1xQ@@176@@@@201311@@.jpg,9.486016023682634,545055.25,4178195.15,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0544992.72@4178191.48@10@S@037.74992@-122.48927@cydgPZjDHCkGqqwrjEhQiA@@356@@@@201311@@.jpg,53.69307311002223,544992.72,4178191.48,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545014.20@4178130.57@10@S@037.74937@-122.48903@Kvb_l6GEpVhKZ5aF21Dh0g@@86@@@@201311@@.jpg,74.16655445702696,545014.2,4178130.57,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545115.19@4178027.94@10@S@037.74844@-122.48789@hShcu8lzCf-T2HZTgYESvw@@145@@@@201311@@.jpg,183.1440263836933,545115.19,4178027.94
/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/queries_v1/@0545100.66@4179798.32@10@S@037.76439@-122.48794@51190737349@@@@@@20210519@@.jpg,545100.66,4179798.32,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545099.41@4179785.33@10@S@037.76428@-122.48796@PT1RJLvbHisRUR-aYBYGqA@@237@@@@201311@@.jpg,13.050003831176031,545099.41,4179785.33,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545101.39@4179745.40@10@S@037.76392@-122.48794@hHon-E40RfDRORjcjN-aQA@@206@@@@201311@@.jpg,52.925034718855756,545101.39,4179745.4,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545111.34@4179857.52@10@S@037.76493@-122.48782@dpva82uz6iIXPIZdsAN0Vg@@116@@@@201312@@.jpg,60.155651438752294,545111.34,4179857.52,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545111.34@4179857.52@10@S@037.76493@-122.48782@dpva82uz6iIXPIZdsAN0Vg@@146@@@@201312@@.jpg,60.155651438752294,545111.34,4179857.52,/mnt/c/Users/danba/Documents/VPR datasets/SF_XL/small/test/database/@0545118.36@4179861.99@10@S@037.76497@-122.48774@Erb8FMH8KfcLDG6Y6IBAWQ@@146@@@@201311@@.jpg,66.08448305047231,545118.36,4179861.99
